DRUGBANK_ID,SMILES,MW,RBN,nCIC,nHAcc,nHDon,ALogP,TPSA
DB00865,C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1,239.355,5,2,1,0,3.72,3.24
DB00867,C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1,287.353,6,2,4,4,1.53,72.72
DB00869,CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,324.44,3,2,5,2,-0.5,106.33
DB00870,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1,260.308,4,2,3,1,3.16,54.37
DB00871,CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1,225.284,4,1,4,4,0.55,72.72
DB14596,[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)OCCl)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,466.96,7,4,5,1,3.08,99.13
DB00874,COC1=CC=CC=C1OCC(O)CO,198.216,5,1,4,2,0.76,58.92
DB00875,[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,434.52,6,4,3,1,4.56,26.71
DB00876,CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O,424.513,10,3,5,2,3.57,92.42
DB00881,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O,438.516,10,3,5,2,1.39,95.94
DB00883,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,236.136,4,2,8,0,0.87,123.2
DB00885,CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1,228.21,1,3,5,1,0.13,87.13
DB00887,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,364.416,8,2,5,3,3.44,118.72
DB00889,CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2,312.417,2,4,3,1,2.64,50.16
DB00890,[H]\C(C)=C(/C(=C(\[H])C)/C1=CC=C(O)C=C1)\C1=CC=C(O)C=C1,266.34,3,2,2,2,5.18,40.46
DB00891,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,249.289,2,2,4,2,0.84,85.08
DB00892,CCCCOC1=C(N)C=CC(=C1)C(=O)OCCN(CC)CC,308.416,11,1,4,1,3.3,64.79
DB00894,[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H],300.392,0,4,2,0,2.33,43.37
DB00896,[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,370.533,2,4,3,1,3.64,54.37
DB00897,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12,343.21,1,4,3,0,2.94,43.07
DB00899,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC,376.447,9,2,4,0,1.75,76.15
DB00900,OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O,236.227,2,3,6,2,-0.99,88.74
DB00902,CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1,296.43,2,4,2,0,4.56,6.48
DB00903,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,303.138,6,1,4,1,3.42,63.6
DB00904,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,293.363,2,4,2,0,2.56,39.82
DB00905,CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1,415.566,12,2,4,4,3.41,89.79
DB00906,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1,375.548,6,3,3,1,4.98,40.54
DB00907,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,303.353,5,3,3,0,1.97,55.84
DB00908,[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1,324.417,4,4,4,1,2.82,45.59
DB00909,NS(=O)(=O)CC1=NOC2=CC=CC=C12,212.226,2,2,3,1,0.67,86.19
DB00913,CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1,352.47,7,3,3,1,4.05,55.56
DB00914,NC(=N)NC(=N)NCCC1=CC=CC=C1,205.26,3,1,5,5,-0.72,97.78
DB00917,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,352.465,12,1,5,3,3.31,94.83
DB00918,CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2,335.464,5,3,3,1,2.04,56.41
DB00920,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12,309.425,0,4,2,0,3.49,20.31
DB00922,C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,280.285,3,2,6,2,2.69,113.43
DB00924,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12,275.387,3,3,1,0,4.73,3.24
DB00925,CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1,303.826,8,2,2,0,4.26,12.47
DB00929,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,382.534,14,1,4,2,3.88,83.83
DB00933,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2,386.574,4,4,3,0,3.83,23.55
DB00934,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,277.403,4,4,1,1,4.89,12.03
DB00935,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C,260.375,3,2,3,2,3.7,44.62
DB00937,CCN(CC)C(C)C(=O)C1=CC=CC=C1,205.296,5,1,2,0,2.8,20.31
DB00938,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,415.566,16,2,5,4,3.82,81.95
DB00942,OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1,287.44,5,3,2,1,4.15,23.47
DB00945,CC(=O)OC1=CC=CC=C1C(O)=O,180.157,3,1,3,1,1.43,63.6
DB00946,CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,280.318,3,3,2,1,3.81,46.53
DB00949,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,238.24,7,1,2,2,0.56,104.64
DB00952,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1,335.464,4,3,3,2,2.16,65.2
DB00953,CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,269.345,5,3,3,1,1.67,49.74
DB00956,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,299.364,1,5,4,0,2.13,38.77
DB00957,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O,369.497,3,4,3,1,3.8,58.89
DB00959,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,374.471,2,4,5,3,2.06,94.83
DB00960,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,248.321,6,2,3,3,2.17,57.28
DB00961,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,246.348,2,2,2,1,2.16,32.34
DB00962,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N,305.334,3,3,4,0,2,74.29
DB00963,NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1,334.165,4,2,4,2,3,80.39
DB00964,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1,245.109,1,2,4,3,2.14,62.44
DB00967,ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,310.821,0,4,2,1,3.48,24.92
DB00969,CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2,294.351,2,4,2,1,1.85,53.92
DB00972,CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O,381.898,3,4,3,0,3.81,35.91
DB00973,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,409.425,6,4,3,2,4.14,60.77
DB00977,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,296.403,0,4,2,2,3.63,40.46
DB00978,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12,351.348,3,3,6,2,0,72.88
DB00979,CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1,291.385,7,2,3,1,2.09,49.77
DB00980,CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2,259.343,4,3,2,1,3.03,38.33
DB00981,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C,275.346,2,3,3,1,1.8,44.81
DB00982,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O,300.435,5,1,2,1,5.66,37.3
DB00983,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,344.405,8,2,5,4,1.91,90.82
DB00985,CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,469.97,6,4,2,0,0.44,12.47
DB00989,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,250.337,5,1,2,0,2.45,32.78
DB00990,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C,296.403,0,4,2,0,2.67,34.14
DB00991,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,293.317,5,3,3,1,3.33,63.33
DB00993,CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O,277.263,3,3,6,1,0.84,118.1
DB00998,CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O,243.304,2,3,2,3,1.2,70.91
DB01001,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,239.311,5,1,4,4,0.44,72.72
DB01002,CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,288.428,5,2,2,1,3.31,32.34
DB01003,OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O,468.366,8,4,11,3,1.84,165.89
DB01006,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,285.303,3,3,4,0,1.86,78.29
DB01007,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1,387.711,6,3,2,0,4.86,27.05
DB01009,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,254.281,4,2,3,1,3.29,54.37
DB01011,CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1,226.274,3,2,3,0,2.09,42.85
DB01013,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,466.97,5,4,4,1,3.49,80.67
DB01014,OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O,357.317,7,2,8,4,3.37,148.65
DB01015,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,253.278,2,2,4,2,0.79,98.22
DB01018,NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl,246.093,2,1,3,3,2.28,78.97
DB01021,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,380.656,2,2,5,3,0.86,118.36
DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,384.254,6,2,3,1,4.36,64.63
DB01024,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C,320.337,6,2,5,2,2.36,93.06
DB01025,CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1,298.293,2,3,5,2,2.76,102.51
DB01030,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,421.446,3,5,6,2,1.84,103.2
DB01031,NC(=O)OC1(CCCCC1)C#C,167.205,2,1,1,1,1.09,52.32
DB01032,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,285.359,6,1,4,1,1.52,74.68
DB01035,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,235.325,6,1,3,2,1.42,58.36
DB01036,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,325.488,7,2,2,1,5.39,23.47
DB01037,C[C@H](CC1=CC=CC=C1)N(C)CC#C,187.286,4,1,1,0,3.08,3.24
DB01039,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,360.831,7,2,3,0,4.86,52.6
DB01041,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,258.229,1,3,4,1,0.42,83.55
DB01042,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,305.2,8,1,4,2,-0.22,66.56
DB01043,CC12CC3CC(C)(C1)CC(N)(C3)C2,179.302,0,3,1,1,3.31,26.02
DB01046,[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC,390.468,11,2,5,2,2.76,83.83
DB01048,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,286.332,4,4,6,3,0.61,101.88
DB01050,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,206.281,4,1,2,1,3.5,37.3
DB01053,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O,334.39,4,3,4,2,1.92,86.71
DB01054,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,360.361,7,2,5,1,3.21,110.45
DB01056,CC(N)C(=O)NC1=C(C)C=CC=C1C,192.257,2,1,2,2,0.55,55.12
DB01058,O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1,312.406,1,4,2,0,2.42,40.62
DB01061,[H][C@](NC(=O)N1CCNC1=O)(C(=O)N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])C1=CC=CC=C1,461.492,5,4,6,4,0.2,148.15
DB01062,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,357.486,10,2,3,1,4.36,49.77
DB01063,CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,411.56,7,4,5,1,3.48,47.02
DB01064,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,211.258,4,1,4,4,-0.27,72.72
DB01065,COC1=CC=C2NC=C(CCNC(C)=O)C2=C1,232.278,4,2,2,2,1.42,54.12
DB01067,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,445.535,6,3,6,3,1.83,130.15
DB01068,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1,315.711,2,3,4,1,2.76,87.28
DB01069,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,284.419,3,3,2,0,4.52,6.48
DB01074,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,277.488,4,3,1,1,5.87,12.03
DB01075,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,255.355,6,2,2,0,3.44,12.47
DB01079,CCCCCNC(=N)N\N=C\C1=CNC2=C1C=C(OC)C=C2,301.394,7,2,5,4,2.76,85.29
DB01084,CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1,302.414,5,3,4,0,2.91,33.53
DB01085,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O,208.257,3,2,2,0,1.15,44.12
DB01086,CCOC(=O)C1=CC=C(N)C=C1,165.189,3,1,2,1,2.2,52.32
DB01087,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,259.347,6,2,4,2,2.76,60.17
DB01088,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,360.494,9,2,4,3,4.22,77.76
DB01095,CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12,411.466,8,3,4,3,3.69,82.69
DB01096,CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O,279.335,5,2,5,3,1.54,90.11
DB01097,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,270.207,3,2,2,1,2.52,55.13
DB01101,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,359.35,7,2,6,3,1.17,120.69
DB01102,O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1,317.38,8,2,5,5,2.08,92.95
DB01104,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,306.23,2,3,1,1,5.06,12.03
DB01105,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,279.848,5,2,1,0,5.05,3.24
DB01106,C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1,420.528,4,4,4,1,4.56,64.33
DB01107,CCC1(CC)C(=O)NCC(C)C1=O,183.248,2,1,2,1,0.94,46.17
DB01108,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]23O[C@@H]2C(O)=C(C[C@]13C)C#N,329.433,0,5,4,2,2.41,76.78
DB01113,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1,339.385,6,3,5,0,4.19,49.81
DB01114,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,274.788,5,2,2,0,3.74,16.13
DB01115,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC,346.335,6,2,5,1,2.49,110.45
DB01116,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1,365.512,4,5,1,0,4.4,23.55
DB01117,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O,366.837,2,4,3,1,4.74,54.37
DB01119,CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2,230.671,0,2,4,1,1.09,58.53
DB01120,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,323.411,2,3,4,2,1.52,78.51
DB01121,NC(=O)NC(=O)CC1=CC=CC=C1,178.188,2,1,2,2,0.81,72.19
DB01123,NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1,209.246,0,3,3,2,2.1,64.93
DB01124,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,270.348,4,1,3,2,2.04,75.27
DB01125,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,252.265,2,3,3,0,2.99,43.37
DB01127,ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,381.684,6,3,2,0,4.67,27.05
DB01128,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,430.373,6,2,5,2,2.7,107.26
DB01129,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1,359.443,8,3,5,1,2.04,77.1
DB01131,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1,253.731,2,1,5,5,2.29,83.79
DB01132,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,356.439,7,3,4,1,3.17,68.29
DB01133,OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O,318.608,4,1,6,4,0.62,115.06
DB01136,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,406.474,10,4,5,3,3.05,75.74
DB01137,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,361.368,2,4,7,1,-0.02,73.32
DB01138,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1,404.482,6,4,3,0,2.92,57.69
DB01142,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12,279.376,3,3,2,0,4.08,12.47
DB01144,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O,305.159,2,1,4,2,0.92,120.32
DB01145,OS(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS(O)=O)C=C1,404.482,8,2,8,4,1.38,132.8
DB01146,CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,281.392,4,3,2,0,3.82,12.47
DB01147,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C(O)=O,435.881,4,4,5,2,2.61,112.74
DB01148,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,391.46,6,4,4,0,3.65,55.84
DB01151,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,266.381,4,3,2,1,4.02,15.27
DB01154,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,254.349,5,1,2,2,3.11,58.2
DB01156,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,239.741,4,1,2,1,3.28,29.1
DB01157,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC,369.418,6,3,8,3,2.36,117.54
DB01161,CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1,270.755,7,1,3,1,2.72,55.56
DB01162,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1,387.433,4,4,8,1,1.12,103.04
DB01165,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,361.368,2,4,7,1,-0.02,73.32
DB01166,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2,369.461,7,4,5,1,3.38,81.93
DB01168,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,221.299,5,1,3,3,0.53,53.16
DB01170,NC(N)=NCCN1CCCCCCC1,198.309,3,1,4,2,0.89,67.64
DB01171,[H]C1COCCN1CCNC(=O)C1=CC=C(Cl)C=C1,268.739,4,2,3,1,1.56,41.57
DB01173,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,269.381,6,2,2,0,3.5,12.47
DB01174,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,232.235,2,2,3,2,1.4,75.27
DB01175,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,324.392,5,3,3,0,3.58,36.26
DB01176,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,266.381,3,3,2,0,3.55,6.48
DB01178,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O,273.736,1,2,3,0,0.84,54.45
DB01179,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O,414.405,4,5,7,1,2.37,92.68
DB01181,ClCCNP1(=O)OCCCN1CCCl,261.086,5,1,2,1,0.57,41.57
DB01182,CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1,341.444,11,2,4,2,3.1,58.56
DB01183,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,327.374,2,5,5,2,1.47,70
DB01184,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,425.911,5,5,3,2,3.7,67.92
DB01185,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,336.441,0,4,3,2,2.5,57.53
DB01186,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC,314.488,4,4,1,1,4.17,19.03
DB01188,CC1=CC(=O)N(O)C(=C1)C1CCCCC1,207.269,1,2,2,1,2.15,40.54
DB01190,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,424.983,7,2,6,4,1.76,102.26
DB01191,CCN[C@@H](C)CC1=CC=CC(=C1)C(F)(F)F,231.257,5,1,1,1,3.3,12.03
DB01192,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O,301.337,0,5,5,2,1.26,70
DB01193,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O,336.426,10,1,5,3,1.43,87.66
DB01195,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,414.343,9,2,4,2,2.98,59.59
DB01196,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)N(CCCl)CCCl)C=C3CC[C@@]21[H],440.403,6,4,2,1,4.97,49.77
DB01197,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,217.285,3,1,3,2,1.02,57.61
DB01198,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,388.808,3,4,6,0,0.97,91.76
DB01203,CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2,309.401,6,2,5,4,1.23,81.95
DB01204,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,444.481,12,3,10,8,0.91,163.18
DB01205,CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1,303.288,3,3,3,0,1.54,64.43
